Date,Close,Volume
,^GSPC,^GSPC
2005-04-29,1175.6500244140625,10998170000
2005-05-06,1171.1099853515625,9285950000
2005-05-13,1185.56005859375,10194320000
2005-05-20,1190.010009765625,8511960000
2005-05-27,1202.219970703125,6686320000
2005-06-03,1194.6700439453125,8555290000
2005-06-10,1206.5799560546875,8688240000
2005-06-17,1213.8800048828125,9441890000
2005-06-24,1199.8499755859375,9729030000
2005-07-01,1194.93994140625,7392600000
2005-07-08,1223.2900390625,9444060000
2005-07-15,1235.199951171875,9451830000
2005-07-22,1236.7900390625,9494390000
2005-07-29,1245.0400390625,9551250000
2005-08-05,1229.1300048828125,9785480000
2005-08-12,1220.239990234375,8893300000
2005-08-19,1209.5899658203125,8597710000
2005-08-26,1220.3299560546875,8993630000
2005-09-02,1236.3599853515625,7869810000
2005-09-09,1227.1600341796875,9955100000
2005-09-16,1210.199951171875,12175750000
2005-09-23,1216.8900146484375,10503210000
2005-09-30,1196.3900146484375,11259330000
2005-10-07,1177.6800537109375,11904420000
2005-10-14,1195.760009765625,11495260000
2005-10-21,1191.3800048828125,12066180000
2005-10-28,1214.760009765625,12448180000
2005-11-04,1220.6500244140625,10934230000
2005-11-11,1231.2099609375,10532330000
2005-11-18,1265.6099853515625,11145500000
2005-11-25,1249.47998046875,7384870000
2005-12-02,1257.3699951171875,11270820000
2005-12-09,1272.739990234375,10486680000
2005-12-16,1262.7900390625,11035450000
2005-12-23,1258.1700439453125,6137140000
2005-12-30,1273.4599609375,7895940000
2006-01-06,1294.1800537109375,11960600000
2006-01-13,1277.9300537109375,8938030000
2006-01-20,1264.6800537109375,12771680000
2006-01-27,1282.4599609375,13060850000
2006-02-03,1265.6500244140625,11803100000
2006-02-10,1280.0,11337580000
2006-02-17,1292.6700439453125,8706450000
2006-02-24,1291.239990234375,10731720000
2006-03-03,1278.469970703125,11638650000
2006-03-10,1303.02001953125,10792160000
2006-03-17,1305.0400390625,11005810000
2006-03-24,1302.8900146484375,10628830000
2006-03-31,1311.56005859375,11593030000
2006-04-07,1288.1199951171875,10433450000
2006-04-14,1309.9300537109375,8729340000
2006-04-21,1305.4100341796875,11891950000
2006-04-28,1308.1199951171875,12427670000
2006-05-05,1322.8499755859375,11303350000
2006-05-12,1270.3199462890625,12821560000
2006-05-19,1258.5699462890625,13897080000
2006-05-26,1270.0899658203125,9055100000
2006-06-02,1256.1500244140625,12310990000
2006-06-09,1230.0400390625,13888560000
2006-06-16,1252.199951171875,12670250000
2006-06-23,1246.0,10332650000
2006-06-30,1270.9100341796875,8950350000
2006-07-07,1258.5999755859375,10413200000
2006-07-14,1259.81005859375,12343020000
2006-07-21,1268.4000244140625,12594030000
2006-07-28,1277.4100341796875,12856870000
2006-08-04,1265.949951171875,12318090000
2006-08-11,1295.4300537109375,11413420000
2006-08-18,1292.989990234375,10053900000
2006-08-25,1305.3699951171875,9587230000
2006-09-01,1300.260009765625,8219410000
2006-09-08,1318.0699462890625,12353970000
2006-09-15,1325.1800537109375,12808250000
2006-09-22,1336.5899658203125,12923100000
2006-09-29,1350.199951171875,12528300000
2006-10-06,1349.949951171875,12172550000
2006-10-13,1365.800048828125,12481650000
2006-10-20,1382.219970703125,13457100000
2006-10-27,1367.81005859375,13646430000
2006-11-03,1385.719970703125,13050670000
2006-11-10,1396.5699462890625,13547200000
2006-11-17,1406.0899658203125,12944190000
2006-11-24,1399.47998046875,8974480000
2006-12-01,1412.9000244140625,15054510000
2006-12-08,1413.2099609375,12763940000
2006-12-15,1423.530029296875,13632110000
2006-12-22,1426.8399658203125,6947680000
2006-12-29,1416.5999755859375,6615930000
2007-01-05,1414.8499755859375,14490240000
2007-01-12,1430.6199951171875,10834150000
2007-01-19,1440.1300048828125,13898280000
2007-01-26,1438.239990234375,14034370000
2007-02-02,1450.02001953125,13151300000
2007-02-09,1455.300048828125,13515110000
2007-02-16,1457.6300048828125,9835210000
2007-02-23,1406.8199462890625,15343370000
2007-03-02,1391.969970703125,17167200000
2007-03-09,1387.1700439453125,15545820000
2007-03-16,1435.0400390625,14973430000
2007-03-23,1417.22998046875,14177130000
2007-03-30,1439.3699951171875,14172630000
2007-04-06,1438.8699951171875,10166940000
2007-04-13,1472.5,14222630000
2007-04-20,1495.4200439453125,15190910000
2007-04-27,1495.9200439453125,15628180000
2007-05-04,1512.5799560546875,14046260000
2007-05-11,1514.1400146484375,14514520000
2007-05-18,1522.280029296875,15237810000
2007-05-25,1530.22998046875,11233780000
2007-06-01,1517.3800048828125,14905120000
2007-06-08,1515.6700439453125,15191340000
2007-06-15,1512.8399658203125,14860390000
2007-06-22,1506.3399658203125,17529360000
2007-06-29,1524.8699951171875,10381900000
2007-07-06,1518.760009765625,14107000000
2007-07-13,1546.1700439453125,15611190000
2007-07-20,1518.0899658203125,18498960000
2007-07-27,1465.81005859375,23167280000
2007-08-03,1497.489990234375,24117110000
2007-08-10,1406.699951171875,23037220000
2007-08-17,1464.0699462890625,19721950000
2007-08-24,1463.760009765625,13934130000
2007-08-31,1472.2900390625,11072770000
2007-09-07,1471.56005859375,14387440000
2007-09-14,1529.030029296875,15672900000
2007-09-21,1525.4200439453125,16193630000
2007-09-28,1539.5899658203125,15246750000
2007-10-05,1562.469970703125,13626910000
2007-10-12,1541.239990234375,16711870000
2007-10-19,1515.8800048828125,18148430000
2007-10-26,1549.3800048828125,18086150000
2007-11-02,1475.6199951171875,20579110000
2007-11-09,1470.5799560546875,22392070000
2007-11-16,1416.77001953125,21180910000
2007-11-23,1469.02001953125,14147930000
2007-11-30,1485.010009765625,18277460000
2007-12-07,1486.5899658203125,18220340000
2007-12-14,1453.0,17730240000
2007-12-21,1497.6600341796875,11313400000
2007-12-28,1447.1600341796875,10679810000
2008-01-04,1409.1300048828125,21873180000
2008-01-11,1373.199951171875,23390680000
2008-01-18,1338.5999755859375,21094340000
2008-01-25,1355.81005859375,23694200000
2008-02-01,1326.449951171875,21440700000
2008-02-08,1367.2099609375,19851850000
2008-02-15,1360.030029296875,14712130000
2008-02-22,1380.02001953125,19136430000
2008-02-29,1333.699951171875,21517770000
2008-03-07,1308.77001953125,22673470000
2008-03-14,1298.4200439453125,26604330000
2008-03-21,1341.1300048828125,18845010000
2008-03-28,1367.530029296875,20979460000
2008-04-04,1354.489990234375,18530150000
2008-04-11,1364.7099609375,18816560000
2008-04-18,1379.9300537109375,19282340000
2008-04-25,1385.5899658203125,20284020000
2008-05-02,1392.5699462890625,19811860000
2008-05-09,1408.6600341796875,18714760000
2008-05-16,1390.7099609375,19735350000
2008-05-23,1390.8399658203125,14988440000
2008-05-30,1377.199951171875,20189410000
2008-06-06,1335.489990234375,22942070000
2008-06-13,1337.81005859375,20897130000
2008-06-20,1321.969970703125,23853630000
2008-06-27,1261.52001953125,27594250000
2008-07-04,1244.68994140625,19728120000
2008-07-11,1245.3599853515625,32119760000
2008-07-18,1282.18994140625,30535190000
2008-07-25,1284.260009765625,26129070000
2008-08-01,1289.18994140625,20685930000
2008-08-08,1285.8299560546875,24852390000
2008-08-15,1274.5400390625,20649900000
2008-08-22,1281.6600341796875,18281440000
2008-08-29,1274.97998046875,16982940000
2008-09-05,1232.0400390625,31504990000
2008-09-12,1156.3900146484375,40313720000
2008-09-19,1185.8699951171875,34844080000
2008-09-26,1161.06005859375,29286120000
2008-10-03,984.9400024414062,36743320000
2008-10-10,907.8400268554688,40242920000
2008-10-17,896.780029296875,31011730000
2008-10-24,930.0900268554688,33472750000
2008-10-31,952.77001953125,28020390000
2008-11-07,852.2999877929688,26368390000
2008-11-14,806.5800170898438,31885710000
2008-11-21,887.6799926757812,39215040000
2008-11-28,870.739990234375,21184850000
2008-12-05,899.239990234375,30214600000
2008-12-12,904.4199829101562,28372980000
2008-12-19,868.1500244140625,22848680000
2008-12-26,903.25,13004220000
2009-01-02,906.6500244140625,19559740000
2009-01-09,842.6199951171875,25408440000
2009-01-16,840.239990234375,27436450000
2009-01-23,874.0900268554688,29268370000
2009-01-30,832.22998046875,28397670000
2009-02-06,833.739990234375,31379130000
2009-02-13,788.4199829101562,23421640000
2009-02-20,764.9000244140625,35184960000
2009-02-27,712.8699951171875,39651590000
2009-03-06,721.3599853515625,38022540000
2009-03-13,794.3499755859375,37252510000
2009-03-20,813.8800048828125,38848520000
2009-03-27,811.0800170898438,30629070000
2009-04-03,825.1599731445312,30702490000
2009-04-10,852.0599975585938,27846540000
2009-04-17,843.5499877929688,35688990000
2009-04-24,873.6400146484375,31720620000
2009-05-01,919.530029296875,34651450000
2009-05-08,883.9199829101562,37397550000
2009-05-15,903.469970703125,32098070000
2009-05-22,893.0599975585938,22541010000
2009-05-29,931.760009765625,29470950000
2009-06-05,939.1500244140625,24933600000
2009-06-12,910.7100219726562,25201690000
2009-06-19,900.9400024414062,25009080000
2009-06-26,923.3300170898438,23746630000
2009-07-03,879.5599975585938,19038660000
2009-07-10,932.6799926757812,22146550000
2009-07-17,954.0700073242188,24836570000
2009-07-24,975.1500244140625,25520360000
2009-07-31,1002.719970703125,29733510000
2009-08-07,1005.8099975585938,30257880000
2009-08-14,996.4600219726562,22735950000
2009-08-21,1028.1199951171875,27929960000
2009-08-28,994.75,29281310000
2009-09-04,1033.3699951171875,19159360000
2009-09-11,1068.760009765625,28072740000
2009-09-18,1060.8699951171875,27669890000
2009-09-25,1057.0799560546875,24688410000
2009-10-02,1057.5799560546875,24956060000
2009-10-09,1092.02001953125,22189510000
2009-10-16,1081.4000244140625,25896980000
2009-10-23,1042.6300048828125,28260980000
2009-10-30,1046.5,29433110000
2009-11-06,1098.510009765625,22266980000
2009-11-13,1109.800048828125,20636120000
2009-11-20,1110.6300048828125,18494350000
2009-11-27,1109.239990234375,14449080000
2009-12-04,1095.949951171875,23557970000
2009-12-11,1109.1800537109375,22210990000
2009-12-18,1120.5899658203125,24726300000
2009-12-25,1126.4200439453125,8752430000
2010-01-01,1137.1400146484375,13532070000
2010-01-08,1145.6800537109375,22802570000
2010-01-15,1138.0400390625,18209320000
2010-01-22,1097.5,27615360000
2010-01-29,1097.280029296875,23977850000
2010-02-05,1068.1300048828125,25754120000
2010-02-12,1099.510009765625,16901550000
2010-02-19,1105.239990234375,20326750000
2010-02-26,1118.7900390625,20399960000
2010-03-05,1145.6099853515625,22507380000
2010-03-12,1166.2099609375,23094300000
2010-03-19,1167.719970703125,22825990000
2010-03-26,1169.4300537109375,23322240000
2010-04-02,1182.449951171875,17076100000
2010-04-09,1210.6500244140625,25009250000
2010-04-16,1205.93994140625,31742440000
2010-04-23,1191.3599853515625,30806450000
2010-04-30,1165.8699951171875,30436380000
2010-05-07,1171.6700439453125,38052430000
2010-05-14,1115.050048828125,29856600000
2010-05-21,1067.949951171875,30855370000
2010-05-28,1098.3800048828125,20867510000
2010-06-04,1055.68994140625,28820060000
2010-06-11,1114.6099853515625,23276980000
2010-06-18,1092.0400390625,22668010000
2010-06-25,1030.7099609375,25043860000
2010-07-02,1060.27001953125,20026730000
2010-07-09,1095.1700439453125,20643530000
2010-07-16,1069.5899658203125,23399780000
2010-07-23,1106.1300048828125,22089200000
2010-07-30,1127.239990234375,20892720000
2010-08-06,1089.469970703125,20014030000
2010-08-13,1094.1600341796875,18684860000
2010-08-20,1055.3299560546875,20059580000
2010-08-27,1080.2900390625,19102810000
2010-09-03,1098.8699951171875,13570730000
2010-09-10,1125.0699462890625,18860870000
2010-09-17,1134.280029296875,18901030000
2010-09-24,1144.72998046875,19575780000
2010-10-01,1159.969970703125,20329180000
2010-10-08,1178.0999755859375,19333450000
2010-10-15,1178.1700439453125,25772370000
2010-10-22,1182.449951171875,20564090000
2010-10-29,1197.9599609375,20482200000
2010-11-05,1218.7099609375,24679500000
2010-11-12,1178.5899658203125,20669270000
2010-11-19,1198.3499755859375,19569470000
2010-11-26,1206.0699462890625,14120080000
2010-12-03,1228.280029296875,23812170000
2010-12-10,1235.22998046875,21970750000
2010-12-17,1258.8399658203125,17682690000
2010-12-24,1259.780029296875,9200320000
2010-12-31,1276.56005859375,17618500000
2011-01-07,1285.9599609375,22121350000
2011-01-14,1281.9200439453125,19001130000
2011-01-21,1296.6300048828125,23099470000
2011-01-28,1304.030029296875,23357740000
2011-02-04,1320.8800048828125,20002980000
2011-02-11,1336.3199462890625,17864260000
2011-02-18,1307.4000244140625,5781880000
2011-02-25,1308.43994140625,8517200000
2011-03-04,1320.02001953125,20769880000
2011-03-11,1256.8800048828125,23548190000
2011-03-18,1297.5400390625,20463080000
2011-03-25,1328.260009765625,18954800000
2011-04-01,1335.5400390625,20089770000
2011-04-08,1314.4100341796875,19193730000
2011-04-15,1330.3599853515625,20442690000
2011-04-22,1355.6600341796875,13689000000
2011-04-29,1347.3199462890625,19809620000
2011-05-06,1342.0799560546875,20405230000
2011-05-13,1340.6800537109375,19026120000
2011-05-20,1320.469970703125,18903630000
2011-05-27,1314.550048828125,15321360000
2011-06-03,1279.56005859375,18640240000
2011-06-10,1265.4200439453125,18882060000
2011-06-17,1287.1400146484375,20001940000
2011-06-24,1307.4100341796875,20156900000
2011-07-01,1339.219970703125,15283940000
2011-07-08,1317.719970703125,19830990000
2011-07-15,1325.8399658203125,20791510000
2011-07-22,1304.8900146484375,19383240000
2011-07-29,1260.3399658203125,26633610000
2011-08-05,1120.760009765625,19721000000
2011-08-12,1193.8900146484375,23058220000
2011-08-19,1177.5999755859375,24167110000
2011-08-26,1218.8900146484375,24852220000
2011-09-02,1198.6199951171875,18727170000
2011-09-09,1188.6800537109375,23888200000
2011-09-16,1166.760009765625,23026970000
2011-09-23,1151.06005859375,27441950000
2011-09-30,1144.030029296875,21598160000
2011-10-07,1207.25,24905370000
2011-10-14,1209.8800048828125,22540220000
2011-10-21,1242.0,23507940000
2011-10-28,1237.9000244140625,24970580000
2011-11-04,1229.0999755859375,20677760000
2011-11-11,1236.9100341796875,18276930000
2011-11-18,1161.7900390625,20184780000
2011-11-25,1246.9599609375,15379510000
2011-12-02,1261.010009765625,20005820000
2011-12-09,1211.8199462890625,20149410000
2011-12-16,1243.719970703125,19830570000
2011-12-23,1249.6400146484375,10206650000
2011-12-30,1277.300048828125,12086270000
2012-01-06,1292.47998046875,19534460000
2012-01-13,1308.0400390625,15818910000
2012-01-20,1326.06005859375,20253890000
2012-01-27,1324.0899658203125,20928370000
2012-02-03,1349.9599609375,19948360000
2012-02-10,1343.22998046875,19675370000
2012-02-17,1357.6600341796875,15255430000
2012-02-24,1365.6800537109375,19002190000
2012-03-02,1352.6300048828125,18403650000
2012-03-09,1394.280029296875,19153150000
2012-03-16,1402.8900146484375,20637040000
2012-03-23,1405.5400390625,18196930000
2012-03-30,1398.9599609375,18841280000
2012-04-06,1368.7099609375,15147490000
2012-04-13,1385.1400146484375,17743560000
2012-04-20,1390.68994140625,19283730000
2012-04-27,1402.31005859375,18866350000
2012-05-04,1354.5799560546875,20089650000
2012-05-11,1324.800048828125,19679640000
2012-05-18,1318.8599853515625,21195510000
2012-05-25,1313.3199462890625,13786260000
2012-06-01,1315.1300048828125,20910520000
2012-06-08,1314.8800048828125,18242290000
2012-06-15,1355.68994140625,18859770000
2012-06-22,1331.8499755859375,19567630000
2012-06-29,1374.02001953125,13977890000
2012-07-06,1341.449951171875,15588410000
2012-07-13,1372.780029296875,16939400000
2012-07-20,1337.8900146484375,19296020000
2012-07-27,1375.3199462890625,20302860000
2012-08-03,1402.219970703125,17971240000
2012-08-10,1405.530029296875,13974230000
2012-08-17,1413.489990234375,15149050000
2012-08-24,1410.489990234375,13279840000
2012-08-31,1403.43994140625,12057950000
2012-09-07,1436.56005859375,18044990000
2012-09-14,1461.050048828125,19959720000
2012-09-21,1433.3199462890625,18530590000
2012-09-28,1450.989990234375,17018070000
2012-10-05,1432.56005859375,15558900000
2012-10-12,1460.9100341796875,17515190000
2012-10-19,1408.75,17945060000
2012-10-26,1412.1600341796875,10374660000
2012-11-02,1394.530029296875,18246870000
2012-11-09,1355.489990234375,17559470000
2012-11-16,1391.030029296875,17223830000
2012-11-23,1409.9300537109375,11136290000
2012-11-30,1409.280029296875,17898760000
2012-12-07,1428.47998046875,16713570000
2012-12-14,1435.81005859375,18187780000
2012-12-21,1419.8299560546875,12449730000
2012-12-28,1462.4200439453125,12663790000
2013-01-04,1461.02001953125,17834980000
2013-01-11,1472.6300048828125,16944930000
2013-01-18,1494.81005859375,14625410000
2013-01-25,1501.9599609375,18240710000
2013-02-01,1512.1199951171875,18456130000
2013-02-08,1520.3299560546875,16085080000
2013-02-15,1511.949951171875,15587730000
2013-02-22,1515.989990234375,19232100000
2013-03-01,1541.4599609375,18309940000
2013-03-08,1554.52001953125,16726790000
2013-03-15,1558.7099609375,18944970000
2013-03-22,1562.8499755859375,15153290000
2013-03-29,1553.68994140625,13430320000
2013-04-05,1587.72998046875,16459330000
2013-04-12,1552.010009765625,19165380000
2013-04-19,1578.7900390625,17603940000
2013-04-26,1582.699951171875,17273790000
2013-05-03,1632.68994140625,16897380000
2013-05-10,1658.780029296875,16569700000
2013-05-17,1655.3499755859375,18103500000
2013-05-24,1648.3599853515625,13748130000
2013-05-31,1608.9000244140625,18836480000
2013-06-07,1612.52001953125,16536360000
2013-06-14,1628.9300537109375,16121140000
2013-06-21,1603.260009765625,22709300000
2013-06-28,1615.4100341796875,16729600000
2013-07-05,1652.6199951171875,12315100000
2013-07-12,1680.9100341796875,15343760000
2013-07-19,1685.93994140625,15966380000
2013-07-26,1685.72998046875,16093710000
2013-08-02,1690.9100341796875,15592540000
2013-08-09,1685.3900146484375,14925480000
2013-08-16,1642.800048828125,15468940000
2013-08-23,1634.9599609375,13554000000
2013-08-30,1653.0799560546875,12305610000
2013-09-06,1689.1300048828125,16011030000
2013-09-13,1725.52001953125,15686590000
2013-09-20,1692.77001953125,18358770000
2013-09-27,1693.8699951171875,15461550000
2013-10-04,1656.4000244140625,15985480000
2013-10-11,1721.5400390625,15701470000
2013-10-18,1746.3800048828125,17735410000
2013-10-25,1763.31005859375,17011220000
2013-11-01,1770.489990234375,17546470000
2013-11-08,1782.0,17062940000
2013-11-15,1781.3699951171875,15895990000
2013-11-22,1807.22998046875,15351020000
2013-11-29,1792.81005859375,11779950000
2013-12-06,1782.219970703125,16205800000
2013-12-13,1810.6500244140625,17175400000
2013-12-20,1833.3199462890625,12754080000
2013-12-27,1848.3599853515625,8641890000
2014-01-03,1837.489990234375,16313610000
2014-01-10,1848.3800048828125,17639280000
2014-01-17,1844.8599853515625,14274070000
2014-01-24,1774.199951171875,20037750000
2014-01-31,1751.6400146484375,20385940000
2014-02-07,1819.260009765625,17939320000
2014-02-14,1828.75,13486940000
2014-02-21,1845.1600341796875,18055680000
2014-02-28,1873.81005859375,18051890000
2014-03-07,1868.199951171875,16609800000
2014-03-14,1860.77001953125,16036340000
2014-03-21,1852.56005859375,18688660000
2014-03-28,1890.9000244140625,16431100000
2014-04-04,1872.1800537109375,17470990000
2014-04-11,1862.31005859375,17505300000
2014-04-18,1875.3900146484375,12285090000
2014-04-25,1883.949951171875,17866580000
2014-05-02,1878.2099609375,16270240000
2014-05-09,1888.530029296875,15161920000
2014-05-16,1888.030029296875,15175380000
2014-05-23,1909.780029296875,11043550000
2014-05-30,1927.8800048828125,14142660000
2014-06-06,1943.8900146484375,14202730000
2014-06-13,1956.97998046875,14601320000
2014-06-20,1959.530029296875,16202430000
2014-06-27,1974.6199951171875,16146500000
2014-07-04,1972.8299560546875,10840580000
2014-07-11,1981.5699462890625,15314930000
2014-07-18,1987.010009765625,14859100000
2014-07-25,1970.0699462890625,15277360000
2014-08-01,1920.239990234375,18057250000
2014-08-08,1946.719970703125,14247410000
2014-08-15,1986.510009765625,13506990000
2014-08-22,2000.1199951171875,11970960000
2014-08-29,2000.719970703125,10171490000
2014-09-05,1995.68994140625,14475060000
2014-09-12,2001.5699462890625,15294520000
2014-09-19,1998.300048828125,18058430000
2014-09-26,1946.1600341796875,17436620000
2014-10-03,1968.8900146484375,19061460000
2014-10-10,1862.489990234375,24149950000
2014-10-17,1927.1099853515625,20635500000
2014-10-24,1982.300048828125,17800100000
2014-10-31,2023.5699462890625,19156730000
2014-11-07,2038.25,16863960000
2014-11-14,2048.719970703125,16642330000
2014-11-21,2072.830078125,16310970000
2014-11-28,2074.330078125,13962980000
2014-12-05,2026.1400146484375,18713540000
2014-12-12,2012.8900146484375,22338640000
2014-12-19,2081.8798828125,18999360000
2014-12-26,2058.89990234375,9233940000
2015-01-02,2025.9000244140625,14773410000
2015-01-09,2011.27001953125,19240590000
2015-01-16,2032.1199951171875,16007540000
2015-01-23,2002.1600341796875,18612710000
2015-01-30,2041.510009765625,21461940000
2015-02-06,2068.530029296875,18871210000
2015-02-13,2099.679931640625,14047570000
2015-02-20,2113.860107421875,16134560000
2015-02-27,2098.530029296875,17048970000
2015-03-06,2040.239990234375,17381160000
2015-03-13,2099.5,17550070000
2015-03-20,2061.050048828125,18838260000
2015-03-27,2059.68994140625,16356730000
2015-04-03,2081.89990234375,12729770000
2015-04-10,2106.6298828125,16552010000
2015-04-17,2107.9599609375,16653770000
2015-04-24,2106.85009765625,18072440000
2015-05-01,2080.14990234375,18566810000
2015-05-08,2098.47998046875,16582530000
2015-05-15,2125.85009765625,15527920000
2015-05-22,2123.47998046875,12112410000
2015-05-29,2114.070068359375,16068780000
2015-06-05,2105.199951171875,15809790000
2015-06-12,2100.43994140625,15051710000
2015-06-19,2108.580078125,17193860000
2015-06-26,2077.419921875,19724840000
2015-07-03,2046.6800537109375,14550340000
2015-07-10,2107.39990234375,15872540000
2015-07-17,2114.14990234375,16873460000
2015-07-24,2108.570068359375,19636240000
2015-07-31,2099.840087890625,18252910000
2015-08-07,2086.050048828125,19341360000
2015-08-14,2079.610107421875,15347490000
2015-08-21,1940.510009765625,26075210000
2015-08-28,1948.8599853515625,20985040000
2015-09-04,1942.0400390625,13888560000
2015-09-11,1995.31005859375,16715650000
2015-09-18,1938.760009765625,20473170000
2015-09-25,1920.030029296875,20797520000
2015-10-02,1995.8299560546875,21565530000
2015-10-09,1994.239990234375,17585800000
2015-10-16,2018.93994140625,17588330000
2015-10-23,2090.35009765625,20840100000
2015-10-30,2102.31005859375,20376090000
2015-11-06,2075.0,19817110000
2015-11-13,2083.580078125,20390100000
2015-11-20,2088.8701171875,17883560000
2015-11-27,2079.510009765625,13404630000
2015-12-04,2047.6199951171875,21124040000
2015-12-11,2073.070068359375,21617640000
2015-12-18,2064.2900390625,21775690000
2015-12-25,2063.360107421875,8813800000
2016-01-01,1990.260009765625,15003490000
2016-01-08,1890.280029296875,24323110000
2016-01-15,1859.3299560546875,22053990000
2016-01-22,1882.949951171875,23493930000
2016-01-29,1912.530029296875,24149250000
2016-02-05,1851.8599853515625,25414110000
2016-02-12,1926.8199462890625,19779930000
2016-02-19,1929.800048828125,20841950000
2016-02-26,1986.449951171875,22541260000
2016-03-04,1989.260009765625,24779580000
2016-03-11,2027.219970703125,19560560000
2016-03-18,2036.7099609375,21468190000
2016-03-25,2063.949951171875,13629450000
2016-04-01,2066.659912109375,18856700000
2016-04-08,2082.419921875,19160190000
2016-04-15,2102.39990234375,18865910000
2016-04-22,2095.14990234375,18942910000
2016-04-29,2051.1201171875,21087620000
2016-05-06,2064.4599609375,19015680000
2016-05-13,2047.6300048828125,19073910000
2016-05-20,2090.5400390625,17896400000
2016-05-27,2099.330078125,14349720000
2016-06-03,2119.1201171875,17799310000
2016-06-10,2071.5,17501850000
2016-06-17,2085.449951171875,18449390000
2016-06-24,2070.77001953125,24954160000
2016-07-01,2099.72998046875,15649470000
2016-07-08,2152.429931640625,18065530000
2016-07-15,2173.02001953125,15777720000
2016-07-22,2166.580078125,16957270000
2016-07-29,2163.7900390625,18844350000
2016-08-05,2175.489990234375,17289070000
2016-08-12,2182.219970703125,16087660000
2016-08-19,2175.43994140625,15352690000
2016-08-26,2170.949951171875,15739620000
2016-09-02,2186.159912109375,13250310000
2016-09-09,2125.77001953125,19778050000
2016-09-16,2163.1201171875,18332730000
2016-09-23,2171.3701171875,17288110000
2016-09-30,2159.72998046875,19088080000
2016-10-07,2139.179931640625,16251350000
2016-10-14,2144.2900390625,16096310000
2016-10-21,2139.429931640625,17689980000
2016-10-28,2097.93994140625,20992540000
2016-11-04,2163.260009765625,21663170000
2016-11-11,2176.93994140625,25222120000
2016-11-18,2204.719970703125,18384500000
2016-11-25,2198.81005859375,14347280000
2016-12-02,2241.35009765625,21109730000
2016-12-09,2253.280029296875,20413880000
2016-12-16,2265.179931640625,19516310000
2016-12-23,2249.919921875,9294380000
2016-12-30,2270.75,12552150000
2017-01-06,2275.320068359375,17612530000
2017-01-13,2271.889892578125,13461520000
2017-01-20,2298.3701171875,17526770000
2017-01-27,2279.550048828125,18352890000
2017-02-03,2294.669921875,17592530000
2017-02-10,2349.25,17844480000
2017-02-17,2362.820068359375,14253420000
2017-02-24,2395.9599609375,19998950000
2017-03-03,2362.97998046875,17972880000
